#x (SS)	#y (QS)	#z (QQ)	#c (HS)	#T (K)
0.633040	0.260080	0.106880	0.236920	457.7
0.632351	0.260394	0.107255	0.237452	457.8
0.631661	0.260708	0.107631	0.237985	457.9
0.630971	0.261021	0.108008	0.238518	458.0
0.630280	0.261334	0.108386	0.239053	458.1
0.629589	0.261646	0.108764	0.239587	458.2
0.628898	0.261958	0.109144	0.240123	458.3
0.628206	0.262270	0.109524	0.240659	458.4
0.627513	0.262581	0.109905	0.241196	458.5
0.626820	0.262892	0.110288	0.241734	458.6
0.626127	0.263203	0.110671	0.242272	458.7
0.625433	0.263513	0.111055	0.242811	458.8
0.624738	0.263822	0.111439	0.243351	458.9
0.624043	0.264132	0.111825	0.243891	459.0
0.623348	0.264440	0.112212	0.244432	459.1
0.622652	0.264749	0.112599	0.244974	459.2
0.621956	0.265057	0.112988	0.245516	459.3
0.621259	0.265364	0.113377	0.246059	459.4
0.620562	0.265671	0.113767	0.246603	459.5
0.619864	0.265978	0.114158	0.247147	459.6
0.619166	0.266284	0.114550	0.247692	459.7
0.618468	0.266589	0.114943	0.248238	459.8
0.617769	0.266895	0.115337	0.248784	459.9
0.617069	0.267200	0.115731	0.249331	460.0
0.616369	0.267504	0.116127	0.249879	460.1
0.615669	0.267808	0.116523	0.250427	460.2
0.614968	0.268111	0.116921	0.250976	460.3
0.614267	0.268414	0.117319	0.251526	460.4
0.613565	0.268717	0.117718	0.252076	460.5
0.612863	0.269019	0.118118	0.252627	460.6
0.612161	0.269320	0.118519	0.253179	460.7
0.611458	0.269622	0.118920	0.253731	460.8
0.610755	0.269922	0.119323	0.254284	460.9
0.610051	0.270222	0.119726	0.254838	461.0
0.609347	0.270522	0.120131	0.255392	461.1
0.608642	0.270821	0.120536	0.255947	461.2
0.607937	0.271120	0.120942	0.256502	461.3
0.607232	0.271419	0.121349	0.257059	461.4
0.606526	0.271716	0.121757	0.257615	461.5
0.605820	0.272014	0.122166	0.258173	461.6
0.605114	0.272310	0.122576	0.258731	461.7
0.604407	0.272607	0.122986	0.259290	461.8
0.603699	0.272903	0.123398	0.259849	461.9
0.602992	0.273198	0.123810	0.260409	462.0
0.602284	0.273493	0.124223	0.260970	462.1
0.601575	0.273787	0.124638	0.261531	462.2
0.600866	0.274081	0.125053	0.262093	462.3
0.600157	0.274374	0.125469	0.262656	462.4
0.599448	0.274667	0.125885	0.263219	462.5
0.598738	0.274959	0.126303	0.263783	462.6
0.598027	0.275251	0.126722	0.264347	462.7
0.597316	0.275543	0.127141	0.264912	462.8
0.596605	0.275833	0.127561	0.265478	462.9
0.595894	0.276124	0.127983	0.266044	463.0
0.595182	0.276413	0.128405	0.266611	463.1
0.594470	0.276702	0.128828	0.267179	463.2
0.593757	0.276991	0.129251	0.267747	463.3
0.593045	0.277279	0.129676	0.268316	463.4
0.592331	0.277567	0.130102	0.268885	463.5
0.591618	0.277854	0.130528	0.269455	463.6
0.590904	0.278140	0.130956	0.270026	463.7
0.590190	0.278426	0.131384	0.270597	463.8
0.589475	0.278712	0.131813	0.271169	463.9
0.588760	0.278997	0.132243	0.271741	464.0
0.588045	0.279281	0.132674	0.272314	464.1
0.587329	0.279565	0.133106	0.272888	464.2
0.586614	0.279848	0.133538	0.273462	464.3
0.585897	0.280131	0.133972	0.274037	464.4
0.585181	0.280413	0.134406	0.274613	464.5
0.584464	0.280695	0.134841	0.275189	464.6
0.583747	0.280976	0.135277	0.275765	464.7
0.583029	0.281256	0.135714	0.276343	464.8
0.582312	0.281536	0.136152	0.276920	464.9
0.581594	0.281815	0.136591	0.277499	465.0
0.580875	0.282094	0.137031	0.278078	465.1
0.580157	0.282372	0.137471	0.278657	465.2
0.579438	0.282650	0.137912	0.279237	465.3
0.578718	0.282927	0.138355	0.279818	465.4
0.577999	0.283203	0.138798	0.280400	465.5
0.577279	0.283479	0.139242	0.280981	465.6
0.576559	0.283755	0.139687	0.281564	465.7
0.575838	0.284029	0.140132	0.282147	465.8
0.575118	0.284304	0.140579	0.282731	465.9
0.574397	0.284577	0.141026	0.283315	466.0
0.573675	0.284850	0.141475	0.283900	466.1
0.572954	0.285122	0.141924	0.284485	466.2
0.572232	0.285394	0.142374	0.285071	466.3
0.571510	0.285665	0.142825	0.285657	466.4
0.570788	0.285936	0.143276	0.286244	466.5
0.570065	0.286206	0.143729	0.286832	466.6
0.569342	0.286475	0.144182	0.287420	466.7
0.568619	0.286744	0.144637	0.288009	466.8
0.567896	0.287012	0.145092	0.288598	466.9
0.567172	0.287280	0.145548	0.289188	467.0
0.566449	0.287546	0.146005	0.289778	467.1
0.565725	0.287813	0.146463	0.290369	467.2
0.565000	0.288078	0.146921	0.290960	467.3
0.564276	0.288343	0.147381	0.291552	467.4
0.563551	0.288608	0.147841	0.292145	467.5
0.562826	0.288872	0.148302	0.292738	467.6
0.562101	0.289135	0.148764	0.293332	467.7
0.561375	0.289397	0.149227	0.293926	467.8
0.560650	0.289659	0.149691	0.294520	467.9
0.559924	0.289921	0.150155	0.295116	468.0
0.559198	0.290181	0.150621	0.295711	468.1
0.558472	0.290441	0.151087	0.296308	468.2
0.557745	0.290701	0.151554	0.296905	468.3
0.557018	0.290959	0.152022	0.297502	468.4
0.556292	0.291218	0.152491	0.298100	468.5
0.555564	0.291475	0.152961	0.298698	468.6
0.554837	0.291732	0.153431	0.299297	468.7
0.554110	0.291988	0.153902	0.299896	468.8
0.553382	0.292243	0.154375	0.300496	468.9
0.552654	0.292498	0.154848	0.301097	469.0
0.551926	0.292752	0.155321	0.301698	469.1
0.551198	0.293006	0.155796	0.302299	469.2
0.550469	0.293259	0.156272	0.302901	469.3
0.549741	0.293511	0.156748	0.303504	469.4
0.549012	0.293763	0.157225	0.304107	469.5
0.548283	0.294013	0.157703	0.304710	469.6
0.547554	0.294264	0.158182	0.305314	469.7
0.546825	0.294513	0.158662	0.305918	469.8
0.546096	0.294762	0.159142	0.306523	469.9
0.545366	0.295010	0.159624	0.307129	470.0
0.544636	0.295258	0.160106	0.307735	470.1
0.543906	0.295505	0.160589	0.308341	470.2
0.543176	0.295751	0.161073	0.308948	470.3
0.542446	0.295996	0.161557	0.309556	470.4
0.541716	0.296241	0.162043	0.310163	470.5
0.540986	0.296485	0.162529	0.310772	470.6
0.540255	0.296729	0.163016	0.311381	470.7
0.539524	0.296971	0.163504	0.311990	470.8
0.538794	0.297213	0.163993	0.312600	470.9
0.538063	0.297455	0.164483	0.313210	471.0
0.537332	0.297695	0.164973	0.313821	471.1
0.536600	0.297935	0.165464	0.314432	471.2
0.535869	0.298175	0.165956	0.315044	471.3
0.535138	0.298413	0.166449	0.315656	471.4
0.534406	0.298651	0.166943	0.316268	471.5
0.533675	0.298888	0.167437	0.316881	471.6
0.532943	0.299125	0.167932	0.317495	471.7
0.532211	0.299360	0.168429	0.318109	471.8
0.531479	0.299595	0.168925	0.318723	471.9
0.530747	0.299830	0.169423	0.319338	472.0
0.530015	0.300063	0.169922	0.319953	472.1
0.529283	0.300296	0.170421	0.320569	472.2
0.528551	0.300528	0.170921	0.321185	472.3
0.527818	0.300760	0.171422	0.321802	472.4
0.527086	0.300991	0.171924	0.322419	472.5
0.526353	0.301221	0.172426	0.323036	472.6
0.525621	0.301450	0.172929	0.323654	472.7
0.524888	0.301679	0.173433	0.324273	472.8
0.524155	0.301906	0.173938	0.324891	472.9
0.523423	0.302134	0.174444	0.325511	473.0
0.522690	0.302360	0.174950	0.326130	473.1
0.521957	0.302586	0.175458	0.326750	473.2
0.521224	0.302810	0.175966	0.327371	473.3
0.520491	0.303035	0.176474	0.327992	473.4
0.519758	0.303258	0.176984	0.328613	473.5
0.519025	0.303481	0.177494	0.329235	473.6
0.518292	0.303703	0.178005	0.329857	473.7
0.517559	0.303924	0.178517	0.330479	473.8
0.516825	0.304144	0.179030	0.331102	473.9
0.516092	0.304364	0.179544	0.331726	474.0
0.515359	0.304583	0.180058	0.332349	474.1
0.514626	0.304801	0.180573	0.332974	474.2
0.513892	0.305019	0.181089	0.333598	474.3
0.513159	0.305236	0.181605	0.334223	474.4
0.512426	0.305452	0.182123	0.334848	474.5
0.511692	0.305667	0.182641	0.335474	474.6
0.510959	0.305881	0.183160	0.336100	474.7
0.510226	0.306095	0.183679	0.336727	474.8
0.509492	0.306308	0.184200	0.337354	474.9
0.508759	0.306520	0.184721	0.337981	475.0
0.508026	0.306732	0.185243	0.338608	475.1
0.507292	0.306942	0.185765	0.339236	475.2
0.506559	0.307152	0.186289	0.339865	475.3
0.505826	0.307361	0.186813	0.340494	475.4
0.505093	0.307570	0.187338	0.341123	475.5
0.504359	0.307777	0.187864	0.341752	475.6
0.503626	0.307984	0.188390	0.342382	475.7
0.502893	0.308190	0.188917	0.343012	475.8
0.502160	0.308395	0.189445	0.343643	475.9
0.501426	0.308600	0.189974	0.344274	476.0
0.500693	0.308803	0.190503	0.344905	476.1
0.499960	0.309006	0.191033	0.345537	476.2
0.499227	0.309209	0.191564	0.346168	476.3
0.498494	0.309410	0.192096	0.346801	476.4
0.497761	0.309610	0.192628	0.347433	476.5
0.497028	0.309810	0.193161	0.348066	476.6
0.496296	0.310009	0.193695	0.348700	476.7
0.495563	0.310208	0.194230	0.349333	476.8
0.494830	0.310405	0.194765	0.349967	476.9
0.494097	0.310602	0.195301	0.350602	477.0
0.493365	0.310797	0.195838	0.351236	477.1
0.492632	0.310993	0.196375	0.351871	477.2
0.491900	0.311187	0.196913	0.352507	477.3
0.491168	0.311380	0.197452	0.353142	477.4
0.490435	0.311573	0.197992	0.353778	477.5
0.489703	0.311765	0.198532	0.354415	477.6
0.488971	0.311956	0.199073	0.355051	477.7
0.488239	0.312146	0.199615	0.355688	477.8
0.487507	0.312336	0.200157	0.356325	477.9
0.486775	0.312524	0.200701	0.356963	478.0
0.486043	0.312712	0.201244	0.357600	478.1
0.485312	0.312899	0.201789	0.358239	478.2
0.484580	0.313085	0.202334	0.358877	478.3
0.483849	0.313271	0.202880	0.359516	478.4
0.483118	0.313456	0.203427	0.360155	478.5
0.482386	0.313639	0.203974	0.360794	478.6
0.481655	0.313822	0.204522	0.361434	478.7
0.480924	0.314005	0.205071	0.362073	478.8
0.480194	0.314186	0.205621	0.362713	478.9
0.479463	0.314367	0.206171	0.363354	479.0
0.478732	0.314546	0.206721	0.363995	479.1
0.478002	0.314725	0.207273	0.364636	479.2
0.477271	0.314903	0.207825	0.365277	479.3
0.476541	0.315081	0.208378	0.365918	479.4
0.475811	0.315257	0.208932	0.366560	479.5
0.475081	0.315433	0.209486	0.367202	479.6
0.474352	0.315608	0.210041	0.367844	479.7
0.473622	0.315782	0.210596	0.368487	479.8
0.472893	0.315955	0.211152	0.369130	479.9
0.472163	0.316127	0.211709	0.369773	480.0
0.471434	0.316299	0.212267	0.370416	480.1
0.470705	0.316469	0.212825	0.371060	480.2
0.469977	0.316639	0.213384	0.371704	480.3
0.469248	0.316808	0.213944	0.372348	480.4
0.468520	0.316977	0.214504	0.372992	480.5
0.467791	0.317144	0.215065	0.373637	480.6
0.467063	0.317310	0.215626	0.374281	480.7
0.466336	0.317476	0.216188	0.374926	480.8
0.465608	0.317641	0.216751	0.375572	480.9
0.464880	0.317805	0.217315	0.376217	481.0
0.464153	0.317968	0.217879	0.376863	481.1
0.463426	0.318131	0.218444	0.377509	481.2
0.462699	0.318292	0.219009	0.378155	481.3
0.461972	0.318453	0.219575	0.378801	481.4
0.461246	0.318613	0.220142	0.379448	481.5
0.460519	0.318772	0.220709	0.380095	481.6
0.459793	0.318930	0.221277	0.380742	481.7
0.459067	0.319087	0.221845	0.381389	481.8
0.458342	0.319244	0.222415	0.382036	481.9
0.457616	0.319399	0.222984	0.382684	482.0
0.456891	0.319554	0.223555	0.383332	482.1
0.456166	0.319708	0.224126	0.383980	482.2
0.455441	0.319861	0.224698	0.384628	482.3
0.454717	0.320013	0.225270	0.385277	482.4
0.453993	0.320165	0.225843	0.385925	482.5
0.453269	0.320315	0.226416	0.386574	482.6
0.452545	0.320465	0.226990	0.387223	482.7
0.451821	0.320614	0.227565	0.387872	482.8
0.451098	0.320762	0.228141	0.388521	482.9
0.450375	0.320909	0.228716	0.389171	483.0
0.449652	0.321055	0.229293	0.389821	483.1
0.448929	0.321201	0.229870	0.390470	483.2
0.448207	0.321345	0.230448	0.391120	483.3
0.447485	0.321489	0.231026	0.391771	483.4
0.446763	0.321632	0.231605	0.392421	483.5
0.446042	0.321774	0.232185	0.393071	483.6
0.445320	0.321915	0.232765	0.393722	483.7
0.444599	0.322055	0.233345	0.394373	483.8
0.443879	0.322195	0.233927	0.395024	483.9
0.443158	0.322333	0.234509	0.395675	484.0
0.442438	0.322471	0.235091	0.396326	484.1
0.441718	0.322608	0.235674	0.396978	484.2
0.440999	0.322744	0.236258	0.397629	484.3
0.440280	0.322879	0.236842	0.398281	484.4
0.439561	0.323013	0.237426	0.398933	484.5
0.438842	0.323146	0.238012	0.399585	484.6
0.438124	0.323279	0.238597	0.400237	484.7
0.437406	0.323411	0.239184	0.400889	484.8
0.436688	0.323541	0.239771	0.401542	484.9
0.435970	0.323671	0.240358	0.402194	485.0
0.435253	0.323800	0.240946	0.402847	485.1
0.434536	0.323929	0.241535	0.403499	485.2
0.433820	0.324056	0.242124	0.404152	485.3
0.433104	0.324182	0.242714	0.404805	485.4
0.432388	0.324308	0.243304	0.405458	485.5
0.431672	0.324433	0.243895	0.406111	485.6
0.430957	0.324557	0.244486	0.406765	485.7
0.430242	0.324680	0.245078	0.407418	485.8
0.429528	0.324802	0.245671	0.408071	485.9
0.428813	0.324923	0.246263	0.408725	486.0
0.428100	0.325043	0.246857	0.409379	486.1
0.427386	0.325163	0.247451	0.410032	486.2
0.426673	0.325282	0.248045	0.410686	486.3
0.425960	0.325399	0.248640	0.411340	486.4
0.425248	0.325516	0.249236	0.411994	486.5
0.424536	0.325632	0.249832	0.412648	486.6
0.423824	0.325747	0.250429	0.413302	486.7
0.423112	0.325862	0.251026	0.413957	486.8
0.422401	0.325975	0.251623	0.414611	486.9
0.421691	0.326088	0.252222	0.415265	487.0
0.420980	0.326199	0.252820	0.415920	487.1
0.420271	0.326310	0.253419	0.416574	487.2
0.419561	0.326420	0.254019	0.417229	487.3
0.418852	0.326529	0.254619	0.417884	487.4
0.418143	0.326637	0.255220	0.418538	487.5
0.417435	0.326745	0.255821	0.419193	487.6
0.416727	0.326851	0.256422	0.419848	487.7
0.416019	0.326957	0.257024	0.420503	487.8
0.415312	0.327061	0.257627	0.421158	487.9
0.414605	0.327165	0.258230	0.421813	488.0
0.413898	0.327268	0.258833	0.422468	488.1
0.413192	0.327370	0.259437	0.423123	488.2
0.412487	0.327471	0.260042	0.423778	488.3
0.411782	0.327572	0.260647	0.424433	488.4
0.411077	0.327671	0.261252	0.425088	488.5
0.410372	0.327770	0.261858	0.425743	488.6
0.409668	0.327867	0.262465	0.426398	488.7
0.408965	0.327964	0.263071	0.427053	488.8
0.408261	0.328060	0.263679	0.427709	488.9
0.407559	0.328155	0.264286	0.428364	489.0
0.406856	0.328249	0.264894	0.429019	489.1
0.406155	0.328342	0.265503	0.429674	489.2
0.405453	0.328435	0.266112	0.430330	489.3
0.404752	0.328526	0.266722	0.430985	489.4
0.404051	0.328617	0.267332	0.431640	489.5
0.403351	0.328707	0.267942	0.432295	489.6
0.402651	0.328796	0.268553	0.432951	489.7
0.401952	0.328884	0.269164	0.433606	489.8
0.401253	0.328971	0.269776	0.434261	489.9
0.400555	0.329057	0.270388	0.434916	490.0
0.399857	0.329143	0.271000	0.435572	490.1
0.399159	0.329227	0.271613	0.436227	490.2
0.398462	0.329311	0.272227	0.436882	490.3
0.397766	0.329393	0.272841	0.437537	490.4
0.397070	0.329475	0.273455	0.438193	490.5
0.396374	0.329556	0.274070	0.438848	490.6
0.395679	0.329637	0.274685	0.439503	490.7
0.394984	0.329716	0.275300	0.440158	490.8
0.394290	0.329794	0.275916	0.440813	490.9
0.393596	0.329872	0.276532	0.441468	491.0
0.392903	0.329948	0.277149	0.442123	491.1
0.392210	0.330024	0.277766	0.442778	491.2
0.391518	0.330099	0.278383	0.443433	491.3
0.390826	0.330173	0.279001	0.444088	491.4
0.390134	0.330246	0.279619	0.444743	491.5
0.389444	0.330318	0.280238	0.445397	491.6
0.388753	0.330390	0.280857	0.446052	491.7
0.388063	0.330460	0.281477	0.446707	491.8
0.387374	0.330530	0.282096	0.447361	491.9
0.386685	0.330599	0.282716	0.448016	492.0
0.385996	0.330667	0.283337	0.448670	492.1
0.385309	0.330734	0.283958	0.449325	492.2
0.384621	0.330800	0.284579	0.449979	492.3
0.383934	0.330865	0.285201	0.450633	492.4
0.383248	0.330929	0.285823	0.451287	492.5
0.382562	0.330993	0.286445	0.451942	492.6
0.381877	0.331056	0.287068	0.452596	492.7
0.381192	0.331117	0.287691	0.453250	492.8
0.380507	0.331178	0.288314	0.453903	492.9
0.379824	0.331238	0.288938	0.454557	493.0
0.379140	0.331297	0.289562	0.455211	493.1
0.378458	0.331356	0.290187	0.455865	493.2
0.377775	0.331413	0.290811	0.456518	493.3
0.377094	0.331470	0.291437	0.457171	493.4
0.376413	0.331525	0.292062	0.457825	493.5
0.375732	0.331580	0.292688	0.458478	493.6
0.375052	0.331634	0.293314	0.459131	493.7
0.374372	0.331687	0.293941	0.459784	493.8
0.373693	0.331739	0.294567	0.460437	493.9
0.373015	0.331791	0.295194	0.461090	494.0
0.372337	0.331841	0.295822	0.461742	494.1
0.371660	0.331891	0.296450	0.462395	494.2
0.370983	0.331940	0.297078	0.463047	494.3
0.370307	0.331987	0.297706	0.463700	494.4
0.369631	0.332034	0.298335	0.464352	494.5
0.368956	0.332081	0.298964	0.465004	494.6
0.368281	0.332126	0.299593	0.465656	494.7
0.367607	0.332170	0.300223	0.466308	494.8
0.366934	0.332214	0.300852	0.466959	494.9
0.366261	0.332257	0.301483	0.467611	495.0
0.365589	0.332298	0.302113	0.468262	495.1
0.364917	0.332339	0.302744	0.468914	495.2
0.364246	0.332380	0.303375	0.469565	495.3
0.363575	0.332419	0.304006	0.470216	495.4
0.362905	0.332457	0.304638	0.470866	495.5
0.362236	0.332495	0.305270	0.471517	495.6
0.361567	0.332531	0.305902	0.472168	495.7
0.360898	0.332567	0.306534	0.472818	495.8
0.360231	0.332602	0.307167	0.473468	495.9
0.359564	0.332636	0.307800	0.474118	496.0
0.358897	0.332670	0.308433	0.474768	496.1
0.358231	0.332702	0.309067	0.475418	496.2
0.357566	0.332733	0.309700	0.476067	496.3
0.356901	0.332764	0.310335	0.476717	496.4
0.356237	0.332794	0.310969	0.477366	496.5
0.355574	0.332823	0.311603	0.478015	496.6
0.354911	0.332851	0.312238	0.478664	496.7
0.354249	0.332878	0.312873	0.479312	496.8
0.353587	0.332905	0.313508	0.479961	496.9
0.352926	0.332930	0.314144	0.480609	497.0
0.352265	0.332955	0.314780	0.481257	497.1
0.351605	0.332979	0.315416	0.481905	497.2
0.350946	0.333002	0.316052	0.482553	497.3
0.350288	0.333024	0.316688	0.483200	497.4
0.349630	0.333046	0.317325	0.483848	497.5
0.348972	0.333066	0.317962	0.484495	497.6
0.348316	0.333086	0.318599	0.485142	497.7
0.347659	0.333105	0.319236	0.485788	497.8
0.347004	0.333122	0.319874	0.486435	497.9
0.346349	0.333140	0.320511	0.487081	498.0
0.345695	0.333156	0.321149	0.487727	498.1
0.345041	0.333171	0.321787	0.488373	498.2
0.344388	0.333186	0.322426	0.489019	498.3
0.343736	0.333200	0.323064	0.489664	498.4
0.343084	0.333213	0.323703	0.490309	498.5
0.342433	0.333225	0.324342	0.490954	498.6
0.341783	0.333236	0.324981	0.491599	498.7
0.341133	0.333246	0.325621	0.492244	498.8
0.340484	0.333256	0.326260	0.492888	498.9
0.339835	0.333265	0.326900	0.493532	499.0
0.339188	0.333273	0.327540	0.494176	499.1
0.338540	0.333280	0.328180	0.494820	499.2
0.337894	0.333286	0.328820	0.495463	499.3
0.337248	0.333291	0.329461	0.496106	499.4
0.336603	0.333296	0.330101	0.496749	499.5
0.335958	0.333300	0.330742	0.497392	499.6
0.335314	0.333303	0.331383	0.498034	499.7
0.334671	0.333305	0.332024	0.498676	499.8
0.334029	0.333306	0.332665	0.499318	499.9
0.333387	0.333307	0.333307	0.499960	500.0
0.332746	0.333306	0.333948	0.500601	500.1
0.332105	0.333305	0.334590	0.501242	500.2
0.331465	0.333303	0.335232	0.501883	500.3
0.330826	0.333300	0.335874	0.502524	500.4
0.330187	0.333297	0.336516	0.503164	500.5
0.329550	0.333292	0.337158	0.503804	500.6
0.328912	0.333287	0.337801	0.504444	500.7
0.328276	0.333281	0.338443	0.505084	500.8
0.327640	0.333274	0.339086	0.505723	500.9
0.327005	0.333266	0.339729	0.506362	501.0
0.326371	0.333258	0.340372	0.507001	501.1
0.325737	0.333248	0.341015	0.507639	501.2
0.325104	0.333238	0.341658	0.508277	501.3
0.324471	0.333227	0.342301	0.508915	501.4
0.323840	0.333215	0.342945	0.509553	501.5
0.323209	0.333203	0.343588	0.510190	501.6
0.322578	0.333189	0.344232	0.510827	501.7
0.321949	0.333175	0.344876	0.511464	501.8
0.321320	0.333160	0.345520	0.512100	501.9
0.320692	0.333145	0.346164	0.512736	502.0
0.320064	0.333128	0.346808	0.513372	502.1
0.319437	0.333111	0.347452	0.514007	502.2
0.318811	0.333092	0.348096	0.514643	502.3
0.318186	0.333073	0.348741	0.515278	502.4
0.317561	0.333054	0.349385	0.515912	502.5
0.316937	0.333033	0.350030	0.516546	502.6
0.316314	0.333012	0.350675	0.517180	502.7
0.315691	0.332989	0.351319	0.517814	502.8
0.315069	0.332966	0.351964	0.518447	502.9
0.314448	0.332943	0.352609	0.519080	503.0
0.313828	0.332918	0.353254	0.519713	503.1
0.313208	0.332893	0.353899	0.520345	503.2
0.312589	0.332867	0.354544	0.520977	503.3
0.311971	0.332840	0.355189	0.521609	503.4
0.311353	0.332812	0.355835	0.522241	503.5
0.310737	0.332784	0.356480	0.522872	503.6
0.310121	0.332754	0.357125	0.523502	503.7
0.309505	0.332724	0.357771	0.524133	503.8
0.308890	0.332693	0.358416	0.524763	503.9
0.308277	0.332662	0.359062	0.525393	504.0
0.307663	0.332629	0.359707	0.526022	504.1
0.307051	0.332596	0.360353	0.526651	504.2
0.306439	0.332562	0.360998	0.527280	504.3
0.305828	0.332528	0.361644	0.527908	504.4
0.305218	0.332492	0.362290	0.528536	504.5
0.304608	0.332456	0.362936	0.529164	504.6
0.304000	0.332419	0.363581	0.529791	504.7
0.303392	0.332381	0.364227	0.530418	504.8
0.302784	0.332343	0.364873	0.531044	504.9
0.302178	0.332303	0.365519	0.531671	505.0
0.301572	0.332263	0.366165	0.532296	505.1
0.300967	0.332222	0.366811	0.532922	505.2
0.300363	0.332181	0.367457	0.533547	505.3
0.299759	0.332138	0.368103	0.534172	505.4
0.299156	0.332095	0.368749	0.534796	505.5
0.298554	0.332051	0.369395	0.535420	505.6
0.297953	0.332007	0.370041	0.536044	505.7
0.297352	0.331961	0.370687	0.536667	505.8
0.296752	0.331915	0.371333	0.537290	505.9
0.296153	0.331868	0.371979	0.537913	506.0
0.295555	0.331821	0.372625	0.538535	506.1
0.294957	0.331772	0.373271	0.539157	506.2
0.294360	0.331723	0.373917	0.539778	506.3
0.293764	0.331673	0.374563	0.540399	506.4
0.293169	0.331622	0.375209	0.541020	506.5
0.292575	0.331571	0.375854	0.541640	506.6
0.291981	0.331519	0.376500	0.542260	506.7
0.291388	0.331466	0.377146	0.542879	506.8
0.290795	0.331412	0.377792	0.543498	506.9
0.290204	0.331358	0.378438	0.544117	507.0
0.289613	0.331303	0.379084	0.544735	507.1
0.289023	0.331247	0.379730	0.545353	507.2
0.288434	0.331191	0.380375	0.545971	507.3
0.287846	0.331133	0.381021	0.546588	507.4
0.287258	0.331075	0.381667	0.547204	507.5
0.286671	0.331017	0.382312	0.547821	507.6
0.286085	0.330957	0.382958	0.548436	507.7
0.285500	0.330897	0.383603	0.549052	507.8
0.284915	0.330836	0.384249	0.549667	507.9
0.284331	0.330774	0.384894	0.550281	508.0
0.283748	0.330712	0.385540	0.550896	508.1
0.283166	0.330649	0.386185	0.551509	508.2
0.282585	0.330585	0.386830	0.552123	508.3
0.282004	0.330520	0.387476	0.552736	508.4
0.281424	0.330455	0.388121	0.553348	508.5
0.280845	0.330389	0.388766	0.553960	508.6
0.280267	0.330323	0.389411	0.554572	508.7
0.279689	0.330255	0.390056	0.555183	508.8
0.279112	0.330187	0.390701	0.555794	508.9
0.278536	0.330118	0.391345	0.556405	509.0
0.277961	0.330049	0.391990	0.557015	509.1
0.277387	0.329979	0.392635	0.557624	509.2
0.276813	0.329908	0.393279	0.558233	509.3
0.276240	0.329836	0.393924	0.558842	509.4
0.275668	0.329764	0.394568	0.559450	509.5
0.275097	0.329691	0.395212	0.560058	509.6
0.274526	0.329617	0.395857	0.560665	509.7
0.273957	0.329543	0.396501	0.561272	509.8
0.273388	0.329468	0.397145	0.561879	509.9
0.272820	0.329392	0.397789	0.562485	510.0
0.272252	0.329315	0.398432	0.563090	510.1
0.271686	0.329238	0.399076	0.563695	510.2
0.271120	0.329160	0.399720	0.564300	510.3
0.270555	0.329082	0.400363	0.564904	510.4
0.269991	0.329002	0.401007	0.565508	510.5
0.269428	0.328923	0.401650	0.566111	510.6
0.268865	0.328842	0.402293	0.566714	510.7
0.268303	0.328761	0.402936	0.567316	510.8
0.267742	0.328679	0.403579	0.567918	510.9
0.267182	0.328596	0.404222	0.568520	511.0
0.266623	0.328513	0.404864	0.569121	511.1
0.266064	0.328429	0.405507	0.569721	511.2
0.265506	0.328344	0.406149	0.570321	511.3
0.264950	0.328259	0.406792	0.570921	511.4
0.264393	0.328173	0.407434	0.571520	511.5
0.263838	0.328086	0.408076	0.572119	511.6
0.263283	0.327999	0.408718	0.572717	511.7
0.262730	0.327911	0.409359	0.573315	511.8
0.262177	0.327822	0.410001	0.573912	511.9
0.261625	0.327733	0.410642	0.574509	512.0
0.261073	0.327643	0.411284	0.575105	512.1
0.260523	0.327552	0.411925	0.575701	512.2
0.259973	0.327461	0.412566	0.576296	512.3
0.259424	0.327369	0.413207	0.576891	512.4
0.258876	0.327277	0.413847	0.577486	512.5
0.258329	0.327183	0.414488	0.578079	512.6
0.257782	0.327090	0.415128	0.578673	512.7
0.257237	0.326995	0.415768	0.579266	512.8
0.256692	0.326900	0.416408	0.579858	512.9
0.256148	0.326804	0.417048	0.580450	513.0
0.255605	0.326708	0.417688	0.581042	513.1
0.255062	0.326611	0.418327	0.581633	513.2
0.254521	0.326513	0.418967	0.582223	513.3
0.253980	0.326414	0.419606	0.582813	513.4
0.253440	0.326315	0.420245	0.583402	513.5
0.252901	0.326216	0.420883	0.583991	513.6
0.252362	0.326116	0.421522	0.584580	513.7
0.251825	0.326015	0.422161	0.585168	513.8
0.251288	0.325913	0.422799	0.585755	513.9
0.250752	0.325811	0.423437	0.586342	514.0
0.250217	0.325708	0.424075	0.586929	514.1
0.249683	0.325605	0.424712	0.587515	514.2
0.249149	0.325501	0.425350	0.588100	514.3
0.248617	0.325396	0.425987	0.588685	514.4
0.248085	0.325291	0.426624	0.589270	514.5
0.247554	0.325185	0.427261	0.589854	514.6
0.247024	0.325079	0.427898	0.590437	514.7
0.246494	0.324972	0.428534	0.591020	514.8
0.245966	0.324864	0.429170	0.591602	514.9
0.245438	0.324756	0.429806	0.592184	515.0
0.244911	0.324647	0.430442	0.592766	515.1
0.244385	0.324537	0.431078	0.593346	515.2
0.243860	0.324427	0.431713	0.593927	515.3
0.243335	0.324316	0.432348	0.594506	515.4
0.242812	0.324205	0.432983	0.595086	515.5
0.242289	0.324093	0.433618	0.595665	515.6
0.241767	0.323981	0.434252	0.596243	515.7
