#x (SS)	#y (QS)	#z (QQ)	#c (HS)	#T (K)
0.023040	0.889227	0.087734	0.532347	403.0
0.023000	0.889025	0.087974	0.532487	403.1
0.022961	0.888824	0.088215	0.532627	403.2
0.022922	0.888622	0.088456	0.532767	403.3
0.022883	0.888419	0.088698	0.532908	403.4
0.022844	0.888216	0.088940	0.533048	403.5
0.022805	0.888012	0.089183	0.533189	403.6
0.022766	0.887808	0.089426	0.533330	403.7
0.022727	0.887603	0.089670	0.533471	403.8
0.022688	0.887398	0.089914	0.533613	403.9
0.022650	0.887192	0.090158	0.533754	404.0
0.022611	0.886985	0.090403	0.533896	404.1
0.022573	0.886778	0.090649	0.534038	404.2
0.022534	0.886571	0.090895	0.534180	404.3
0.022496	0.886363	0.091141	0.534323	404.4
0.022457	0.886154	0.091388	0.534466	404.5
0.022419	0.885945	0.091636	0.534608	404.6
0.022381	0.885735	0.091884	0.534751	404.7
0.022343	0.885525	0.092132	0.534895	404.8
0.022305	0.885314	0.092381	0.535038	404.9
0.022267	0.885103	0.092630	0.535182	405.0
0.022229	0.884891	0.092880	0.535326	405.1
0.022191	0.884679	0.093130	0.535470	405.2
0.022153	0.884466	0.093381	0.535614	405.3
0.022115	0.884253	0.093632	0.535759	405.4
0.022077	0.884038	0.093884	0.535903	405.5
0.022040	0.883824	0.094136	0.536048	405.6
0.022002	0.883609	0.094389	0.536193	405.7
0.021965	0.883393	0.094642	0.536339	405.8
0.021927	0.883177	0.094896	0.536484	405.9
0.021890	0.882960	0.095150	0.536630	406.0
0.021853	0.882743	0.095404	0.536776	406.1
0.021816	0.882525	0.095659	0.536922	406.2
0.021778	0.882307	0.095915	0.537068	406.3
0.021741	0.882088	0.096171	0.537215	406.4
0.021704	0.881868	0.096427	0.537362	406.5
0.021667	0.881648	0.096684	0.537509	406.6
0.021630	0.881428	0.096942	0.537656	406.7
0.021594	0.881207	0.097200	0.537803	406.8
0.021557	0.880985	0.097458	0.537951	406.9
0.021520	0.880763	0.097717	0.538099	407.0
0.021483	0.880540	0.097976	0.538247	407.1
0.021447	0.880317	0.098236	0.538395	407.2
0.021410	0.880093	0.098497	0.538543	407.3
0.021374	0.879869	0.098757	0.538692	407.4
0.021337	0.879644	0.099019	0.538841	407.5
0.021301	0.879418	0.099280	0.538990	407.6
0.021265	0.879193	0.099543	0.539139	407.7
0.021229	0.878966	0.099805	0.539288	407.8
0.021192	0.878739	0.100069	0.539438	407.9
0.021156	0.878511	0.100332	0.539588	408.0
0.021120	0.878283	0.100597	0.539738	408.1
0.021084	0.878054	0.100861	0.539889	408.2
0.021048	0.877825	0.101126	0.540039	408.3
0.021013	0.877595	0.101392	0.540190	408.4
0.020977	0.877365	0.101658	0.540341	408.5
0.020941	0.877134	0.101925	0.540492	408.6
0.020905	0.876903	0.102192	0.540643	408.7
0.020870	0.876671	0.102460	0.540795	408.8
0.020834	0.876438	0.102728	0.540947	408.9
0.020799	0.876205	0.102996	0.541099	409.0
0.020763	0.875971	0.103265	0.541251	409.1
0.020728	0.875737	0.103535	0.541403	409.2
0.020693	0.875503	0.103805	0.541556	409.3
0.020657	0.875267	0.104075	0.541709	409.4
0.020622	0.875032	0.104346	0.541862	409.5
0.020587	0.874795	0.104618	0.542015	409.6
0.020552	0.874558	0.104890	0.542169	409.7
0.020517	0.874321	0.105162	0.542323	409.8
0.020482	0.874083	0.105435	0.542476	409.9
0.020447	0.873844	0.105708	0.542631	410.0
0.020412	0.873605	0.105982	0.542785	410.1
0.020378	0.873366	0.106257	0.542940	410.2
0.020343	0.873125	0.106532	0.543094	410.3
0.020308	0.872885	0.106807	0.543249	410.4
0.020274	0.872643	0.107083	0.543405	410.5
0.020239	0.872402	0.107359	0.543560	410.6
0.020205	0.872159	0.107636	0.543716	410.7
0.020170	0.871916	0.107913	0.543871	410.8
0.020136	0.871673	0.108191	0.544028	410.9
0.020102	0.871429	0.108469	0.544184	411.0
0.020067	0.871184	0.108748	0.544340	411.1
0.020033	0.870939	0.109027	0.544497	411.2
0.019999	0.870694	0.109307	0.544654	411.3
0.019965	0.870447	0.109587	0.544811	411.4
0.019931	0.870201	0.109868	0.544969	411.5
0.019897	0.869953	0.110149	0.545126	411.6
0.019863	0.869706	0.110431	0.545284	411.7
0.019829	0.869457	0.110713	0.545442	411.8
0.019796	0.869208	0.110996	0.545600	411.9
0.019762	0.868959	0.111279	0.545759	412.0
0.019728	0.868709	0.111563	0.545917	412.1
0.019695	0.868458	0.111847	0.546076	412.2
0.019661	0.868207	0.112132	0.546235	412.3
0.019628	0.867956	0.112417	0.546395	412.4
0.019594	0.867703	0.112702	0.546554	412.5
0.019561	0.867451	0.112989	0.546714	412.6
0.019528	0.867197	0.113275	0.546874	412.7
0.019494	0.866943	0.113562	0.547034	412.8
0.019461	0.866689	0.113850	0.547194	412.9
0.019428	0.866434	0.114138	0.547355	413.0
0.019395	0.866179	0.114426	0.547516	413.1
0.019362	0.865923	0.114716	0.547677	413.2
0.019329	0.865666	0.115005	0.547838	413.3
0.019296	0.865409	0.115295	0.548000	413.4
0.019263	0.865151	0.115586	0.548161	413.5
0.019230	0.864893	0.115877	0.548323	413.6
0.019197	0.864634	0.116168	0.548485	413.7
0.019165	0.864375	0.116460	0.548648	413.8
0.019132	0.864115	0.116753	0.548810	413.9
0.019100	0.863855	0.117046	0.548973	414.0
0.019067	0.863594	0.117339	0.549136	414.1
0.019034	0.863332	0.117633	0.549299	414.2
0.019002	0.863070	0.117928	0.549463	414.3
0.018970	0.862808	0.118223	0.549626	414.4
0.018937	0.862545	0.118518	0.549790	414.5
0.018905	0.862281	0.118814	0.549954	414.6
0.018873	0.862017	0.119110	0.550119	414.7
0.018841	0.861752	0.119407	0.550283	414.8
0.018809	0.861487	0.119705	0.550448	414.9
0.018777	0.861221	0.120003	0.550613	415.0
0.018745	0.860954	0.120301	0.550778	415.1
0.018713	0.860688	0.120600	0.550944	415.2
0.018681	0.860420	0.120899	0.551109	415.3
0.018649	0.860152	0.121199	0.551275	415.4
0.018617	0.859883	0.121500	0.551441	415.5
0.018585	0.859614	0.121800	0.551608	415.6
0.018554	0.859345	0.122102	0.551774	415.7
0.018522	0.859074	0.122404	0.551941	415.8
0.018490	0.858804	0.122706	0.552108	415.9
0.018459	0.858532	0.123009	0.552275	416.0
0.018427	0.858261	0.123312	0.552442	416.1
0.018396	0.857988	0.123616	0.552610	416.2
0.018365	0.857715	0.123920	0.552778	416.3
0.018333	0.857442	0.124225	0.552946	416.4
0.018302	0.857168	0.124530	0.553114	416.5
0.018271	0.856893	0.124836	0.553283	416.6
0.018240	0.856618	0.125142	0.553451	416.7
0.018209	0.856342	0.125449	0.553620	416.8
0.018178	0.856066	0.125756	0.553789	416.9
0.018147	0.855789	0.126064	0.553959	417.0
0.018116	0.855512	0.126372	0.554128	417.1
0.018085	0.855234	0.126681	0.554298	417.2
0.018054	0.854956	0.126990	0.554468	417.3
0.018023	0.854677	0.127300	0.554638	417.4
0.017992	0.854398	0.127610	0.554809	417.5
0.017962	0.854118	0.127921	0.554980	417.6
0.017931	0.853837	0.128232	0.555151	417.7
0.017900	0.853556	0.128544	0.555322	417.8
0.017870	0.853274	0.128856	0.555493	417.9
0.017839	0.852992	0.129168	0.555665	418.0
0.017809	0.852710	0.129482	0.555836	418.1
0.017778	0.852426	0.129795	0.556008	418.2
0.017748	0.852142	0.130109	0.556181	418.3
0.017718	0.851858	0.130424	0.556353	418.4
0.017688	0.851573	0.130739	0.556526	418.5
0.017657	0.851288	0.131055	0.556699	418.6
0.017627	0.851002	0.131371	0.556872	418.7
0.017597	0.850715	0.131687	0.557045	418.8
0.017567	0.850428	0.132005	0.557219	418.9
0.017537	0.850141	0.132322	0.557392	419.0
0.017507	0.849853	0.132640	0.557566	419.1
0.017477	0.849564	0.132959	0.557741	419.2
0.017447	0.849275	0.133278	0.557915	419.3
0.017418	0.848985	0.133597	0.558090	419.4
0.017388	0.848695	0.133917	0.558265	419.5
0.017358	0.848404	0.134238	0.558440	419.6
0.017329	0.848113	0.134559	0.558615	419.7
0.017299	0.847821	0.134880	0.558791	419.8
0.017269	0.847528	0.135202	0.558966	419.9
0.017240	0.847235	0.135525	0.559142	420.0
0.017210	0.846942	0.135848	0.559319	420.1
0.017181	0.846648	0.136171	0.559495	420.2
0.017152	0.846353	0.136495	0.559672	420.3
0.017122	0.846058	0.136820	0.559849	420.4
0.017093	0.845762	0.137145	0.560026	420.5
0.017064	0.845466	0.137470	0.560203	420.6
0.017035	0.845169	0.137796	0.560381	420.7
0.017006	0.844872	0.138122	0.560558	420.8
0.016977	0.844574	0.138449	0.560736	420.9
0.016948	0.844276	0.138777	0.560914	421.0
0.016919	0.843977	0.139104	0.561093	421.1
0.016890	0.843678	0.139433	0.561272	421.2
0.016861	0.843378	0.139762	0.561450	421.3
0.016832	0.843077	0.140091	0.561629	421.4
0.016803	0.842776	0.140421	0.561809	421.5
0.016774	0.842474	0.140751	0.561988	421.6
0.016746	0.842172	0.141082	0.562168	421.7
0.016717	0.841870	0.141413	0.562348	421.8
0.016689	0.841567	0.141745	0.562528	421.9
0.016660	0.841263	0.142077	0.562709	422.0
0.016631	0.840959	0.142410	0.562889	422.1
0.016603	0.840654	0.142743	0.563070	422.2
0.016575	0.840349	0.143077	0.563251	422.3
0.016546	0.840043	0.143411	0.563432	422.4
0.016518	0.839736	0.143746	0.563614	422.5
0.016490	0.839429	0.144081	0.563796	422.6
0.016461	0.839122	0.144417	0.563978	422.7
0.016433	0.838814	0.144753	0.564160	422.8
0.016405	0.838505	0.145089	0.564342	422.9
0.016377	0.838196	0.145427	0.564525	423.0
0.016349	0.837887	0.145764	0.564708	423.1
0.016321	0.837577	0.146102	0.564891	423.2
0.016293	0.837266	0.146441	0.565074	423.3
0.016265	0.836955	0.146780	0.565257	423.4
0.016237	0.836643	0.147119	0.565441	423.5
0.016210	0.836331	0.147459	0.565625	423.6
0.016182	0.836018	0.147800	0.565809	423.7
0.016154	0.835705	0.148141	0.565993	423.8
0.016126	0.835391	0.148482	0.566178	423.9
0.016099	0.835077	0.148824	0.566363	424.0
0.016071	0.834762	0.149167	0.566548	424.1
0.016044	0.834447	0.149510	0.566733	424.2
0.016016	0.834131	0.149853	0.566919	424.3
0.015989	0.833814	0.150197	0.567104	424.4
0.015961	0.833497	0.150542	0.567290	424.5
0.015934	0.833180	0.150886	0.567476	424.6
0.015907	0.832862	0.151232	0.567663	424.7
0.015879	0.832543	0.151578	0.567849	424.8
0.015852	0.832224	0.151924	0.568036	424.9
0.015825	0.831904	0.152271	0.568223	425.0
0.015798	0.831584	0.152618	0.568410	425.1
0.015771	0.831264	0.152966	0.568598	425.2
0.015744	0.830942	0.153314	0.568785	425.3
0.015717	0.830621	0.153663	0.568973	425.4
0.015690	0.830298	0.154012	0.569161	425.5
0.015663	0.829976	0.154362	0.569349	425.6
0.015636	0.829652	0.154712	0.569538	425.7
0.015609	0.829329	0.155062	0.569727	425.8
0.015582	0.829004	0.155414	0.569916	425.9
0.015555	0.828679	0.155765	0.570105	426.0
0.015529	0.828354	0.156117	0.570294	426.1
0.015502	0.828028	0.156470	0.570484	426.2
0.015476	0.827702	0.156823	0.570674	426.3
0.015449	0.827375	0.157176	0.570864	426.4
0.015422	0.827047	0.157530	0.571054	426.5
0.015396	0.826719	0.157885	0.571244	426.6
0.015369	0.826391	0.158240	0.571435	426.7
0.015343	0.826062	0.158595	0.571626	426.8
0.015317	0.825732	0.158951	0.571817	426.9
0.015290	0.825402	0.159308	0.572009	427.0
0.015264	0.825071	0.159664	0.572200	427.1
0.015238	0.824740	0.160022	0.572392	427.2
0.015212	0.824409	0.160379	0.572584	427.3
0.015186	0.824077	0.160738	0.572776	427.4
0.015159	0.823744	0.161097	0.572969	427.5
0.015133	0.823411	0.161456	0.573161	427.6
0.015107	0.823077	0.161815	0.573354	427.7
0.015081	0.822743	0.162176	0.573547	427.8
0.015055	0.822408	0.162536	0.573740	427.9
0.015030	0.822073	0.162897	0.573934	428.0
0.015004	0.821737	0.163259	0.574128	428.1
0.014978	0.821401	0.163621	0.574322	428.2
0.014952	0.821064	0.163984	0.574516	428.3
0.014926	0.820727	0.164347	0.574710	428.4
0.014901	0.820389	0.164710	0.574905	428.5
0.014875	0.820051	0.165074	0.575099	428.6
0.014850	0.819712	0.165438	0.575294	428.7
0.014824	0.819373	0.165803	0.575490	428.8
0.014798	0.819033	0.166169	0.575685	428.9
0.014773	0.818692	0.166535	0.575881	429.0
0.014748	0.818352	0.166901	0.576077	429.1
0.014722	0.818010	0.167268	0.576273	429.2
0.014697	0.817668	0.167635	0.576469	429.3
0.014671	0.817326	0.168003	0.576666	429.4
0.014646	0.816983	0.168371	0.576862	429.5
0.014621	0.816640	0.168739	0.577059	429.6
0.014596	0.816296	0.169108	0.577256	429.7
0.014571	0.815951	0.169478	0.577454	429.8
0.014546	0.815606	0.169848	0.577651	429.9
0.014520	0.815261	0.170219	0.577849	430.0
0.014495	0.814915	0.170590	0.578047	430.1
0.014470	0.814569	0.170961	0.578245	430.2
0.014445	0.814222	0.171333	0.578444	430.3
0.014421	0.813874	0.171705	0.578642	430.4
0.014396	0.813526	0.172078	0.578841	430.5
0.014371	0.813178	0.172451	0.579040	430.6
0.014346	0.812829	0.172825	0.579240	430.7
0.014321	0.812479	0.173199	0.579439	430.8
0.014297	0.812129	0.173574	0.579639	430.9
0.014272	0.811779	0.173949	0.579839	431.0
0.014247	0.811428	0.174325	0.580039	431.1
0.014223	0.811076	0.174701	0.580239	431.2
0.014198	0.810724	0.175077	0.580440	431.3
0.014174	0.810372	0.175454	0.580640	431.4
0.014149	0.810019	0.175832	0.580841	431.5
0.014125	0.809666	0.176210	0.581042	431.6
0.014100	0.809312	0.176588	0.581244	431.7
0.014076	0.808957	0.176967	0.581445	431.8
0.014052	0.808602	0.177346	0.581647	431.9
0.014027	0.808247	0.177726	0.581849	432.0
0.014003	0.807891	0.178106	0.582051	432.1
0.013979	0.807534	0.178487	0.582254	432.2
0.013955	0.807177	0.178868	0.582456	432.3
0.013931	0.806820	0.179249	0.582659	432.4
0.013907	0.806462	0.179631	0.582862	432.5
0.013883	0.806104	0.180014	0.583066	432.6
0.013859	0.805745	0.180397	0.583269	432.7
0.013835	0.805385	0.180780	0.583473	432.8
0.013811	0.805025	0.181164	0.583677	432.9
0.013787	0.804665	0.181548	0.583881	433.0
0.013763	0.804304	0.181933	0.584085	433.1
0.013739	0.803943	0.182318	0.584289	433.2
0.013715	0.803581	0.182704	0.584494	433.3
0.013692	0.803218	0.183090	0.584699	433.4
0.013668	0.802856	0.183476	0.584904	433.5
0.013644	0.802492	0.183863	0.585110	433.6
0.013621	0.802128	0.184251	0.585315	433.7
0.013597	0.801764	0.184639	0.585521	433.8
0.013574	0.801399	0.185027	0.585727	433.9
0.013550	0.801034	0.185416	0.585933	434.0
0.013527	0.800668	0.185805	0.586139	434.1
0.013503	0.800302	0.186195	0.586346	434.2
0.013480	0.799935	0.186585	0.586553	434.3
0.013456	0.799568	0.186975	0.586759	434.4
0.013433	0.799201	0.187366	0.586967	434.5
0.013410	0.798832	0.187758	0.587174	434.6
0.013387	0.798464	0.188150	0.587382	434.7
0.013363	0.798095	0.188542	0.587589	434.8
0.013340	0.797725	0.188935	0.587797	434.9
0.013317	0.797355	0.189328	0.588005	435.0
0.013294	0.796984	0.189722	0.588214	435.1
0.013271	0.796613	0.190116	0.588422	435.2
0.013248	0.796242	0.190510	0.588631	435.3
0.013225	0.795870	0.190905	0.588840	435.4
0.013202	0.795497	0.191301	0.589049	435.5
0.013179	0.795124	0.191697	0.589259	435.6
0.013156	0.794751	0.192093	0.589468	435.7
0.013133	0.794377	0.192490	0.589678	435.8
0.013111	0.794003	0.192887	0.589888	435.9
0.013088	0.793628	0.193285	0.590098	436.0
0.013065	0.793252	0.193683	0.590309	436.1
0.013042	0.792877	0.194081	0.590519	436.2
0.013020	0.792500	0.194480	0.590730	436.3
0.012997	0.792124	0.194879	0.590941	436.4
0.012974	0.791746	0.195279	0.591152	436.5
0.012952	0.791369	0.195679	0.591364	436.6
0.012929	0.790991	0.196080	0.591575	436.7
0.012907	0.790612	0.196481	0.591787	436.8
0.012885	0.790233	0.196883	0.591999	436.9
0.012862	0.789853	0.197285	0.592211	437.0
0.012840	0.789473	0.197687	0.592424	437.1
0.012817	0.789093	0.198090	0.592636	437.2
0.012795	0.788712	0.198493	0.592849	437.3
0.012773	0.788330	0.198897	0.593062	437.4
0.012751	0.787949	0.199301	0.593275	437.5
0.012728	0.787566	0.199705	0.593488	437.6
0.012706	0.787183	0.200110	0.593702	437.7
0.012684	0.786800	0.200516	0.593916	437.8
0.012662	0.786416	0.200921	0.594130	437.9
0.012640	0.786032	0.201328	0.594344	438.0
0.012618	0.785648	0.201734	0.594558	438.1
0.012596	0.785263	0.202141	0.594773	438.2
0.012574	0.784877	0.202549	0.594987	438.3
0.012552	0.784491	0.202957	0.595202	438.4
0.012530	0.784105	0.203365	0.595417	438.5
0.012508	0.783718	0.203774	0.595633	438.6
0.012487	0.783330	0.204183	0.595848	438.7
0.012465	0.782942	0.204593	0.596064	438.8
0.012443	0.782554	0.205003	0.596280	438.9
0.012421	0.782165	0.205413	0.596496	439.0
0.012400	0.781776	0.205824	0.596712	439.1
0.012378	0.781387	0.206235	0.596929	439.2
0.012357	0.780996	0.206647	0.597145	439.3
0.012335	0.780606	0.207059	0.597362	439.4
0.012313	0.780215	0.207472	0.597579	439.5
0.012292	0.779823	0.207885	0.597796	439.6
0.012271	0.779432	0.208298	0.598014	439.7
0.012249	0.779039	0.208712	0.598231	439.8
0.012228	0.778646	0.209126	0.598449	439.9
0.012206	0.778253	0.209540	0.598667	440.0
0.012185	0.777860	0.209955	0.598885	440.1
0.012164	0.777465	0.210371	0.599104	440.2
0.012143	0.777071	0.210787	0.599322	440.3
0.012121	0.776676	0.211203	0.599541	440.4
0.012100	0.776280	0.211620	0.599760	440.5
0.012079	0.775884	0.212037	0.599979	440.6
0.012058	0.775488	0.212454	0.600198	440.7
0.012037	0.775091	0.212872	0.600418	440.8
0.012016	0.774694	0.213290	0.600637	440.9
0.011995	0.774296	0.213709	0.600857	441.0
0.011974	0.773898	0.214128	0.601077	441.1
0.011953	0.773500	0.214547	0.601297	441.2
0.011932	0.773101	0.214967	0.601518	441.3
0.011911	0.772702	0.215388	0.601738	441.4
0.011890	0.772302	0.215808	0.601959	441.5
0.011869	0.771901	0.216229	0.602180	441.6
0.011848	0.771501	0.216651	0.602401	441.7
0.011828	0.771100	0.217073	0.602622	441.8
0.011807	0.770698	0.217495	0.602844	441.9
0.011786	0.770296	0.217918	0.603066	442.0
0.011766	0.769894	0.218341	0.603287	442.1
0.011745	0.769491	0.218764	0.603510	442.2
0.011724	0.769087	0.219188	0.603732	442.3
0.011704	0.768684	0.219612	0.603954	442.4
0.011683	0.768280	0.220037	0.604177	442.5
0.011663	0.767875	0.220462	0.604400	442.6
0.011642	0.767470	0.220887	0.604622	442.7
0.011622	0.767065	0.221313	0.604846	442.8
0.011602	0.766659	0.221739	0.605069	442.9
0.011581	0.766253	0.222166	0.605292	443.0
0.011561	0.765846	0.222593	0.605516	443.1
0.011541	0.765439	0.223020	0.605740	443.2
0.011520	0.765031	0.223448	0.605964	443.3
0.011500	0.764623	0.223876	0.606188	443.4
0.011480	0.764215	0.224305	0.606412	443.5
0.011460	0.763806	0.224734	0.606637	443.6
0.011440	0.763397	0.225163	0.606862	443.7
0.011420	0.762987	0.225593	0.607087	443.8
0.011400	0.762577	0.226023	0.607312	443.9
0.011380	0.762167	0.226453	0.607537	444.0
0.011360	0.761756	0.226884	0.607762	444.1
0.011340	0.761345	0.227316	0.607988	444.2
0.011320	0.760933	0.227747	0.608214	444.3
0.011300	0.760521	0.228179	0.608440	444.4
0.011280	0.760109	0.228611	0.608666	444.5
0.011260	0.759696	0.229044	0.608892	444.6
0.011240	0.759282	0.229477	0.609119	444.7
0.011220	0.758869	0.229911	0.609345	444.8
0.011201	0.758455	0.230345	0.609572	444.9
0.011181	0.758040	0.230779	0.609799	445.0
0.011161	0.757625	0.231214	0.610026	445.1
0.011142	0.757210	0.231649	0.610253	445.2
0.011122	0.756794	0.232084	0.610481	445.3
0.011102	0.756378	0.232520	0.610709	445.4
0.011083	0.755961	0.232956	0.610936	445.5
0.011063	0.755544	0.233392	0.611164	445.6
0.011044	0.755127	0.233829	0.611393	445.7
0.011024	0.754709	0.234266	0.611621	445.8
0.011005	0.754291	0.234704	0.611849	445.9
0.010986	0.753873	0.235142	0.612078	446.0
0.010966	0.753454	0.235580	0.612307	446.1
0.010947	0.753034	0.236019	0.612536	446.2
0.010928	0.752615	0.236458	0.612765	446.3
0.010908	0.752195	0.236897	0.612994	446.4
0.010889	0.751774	0.237337	0.613224	446.5
0.010870	0.751353	0.237777	0.613454	446.6
0.010851	0.750932	0.238218	0.613684	446.7
0.010831	0.750510	0.238658	0.613914	446.8
0.010812	0.750088	0.239100	0.614144	446.9
0.010793	0.749666	0.239541	0.614374	447.0
0.010774	0.749243	0.239983	0.614604	447.1
0.010755	0.748820	0.240425	0.614835	447.2
0.010736	0.748396	0.240868	0.615066	447.3
0.010717	0.747972	0.241311	0.615297	447.4
0.010698	0.747548	0.241754	0.615528	447.5
0.010679	0.747123	0.242198	0.615759	447.6
0.010660	0.746698	0.242642	0.615991	447.7
0.010642	0.746272	0.243086	0.616222	447.8
0.010623	0.745846	0.243531	0.616454	447.9
0.010604	0.745420	0.243976	0.616686	448.0
0.010585	0.744993	0.244422	0.616918	448.1
0.010566	0.744566	0.244867	0.617150	448.2
0.010548	0.744139	0.245314	0.617383	448.3
0.010529	0.743711	0.245760	0.617615	448.4
0.010510	0.743283	0.246207	0.617848	448.5
0.010492	0.742854	0.246654	0.618081	448.6
0.010473	0.742425	0.247101	0.618314	448.7
0.010455	0.741996	0.247549	0.618547	448.8
0.010436	0.741566	0.247998	0.618781	448.9
0.010418	0.741136	0.248446	0.619014	449.0
0.010399	0.740706	0.248895	0.619248	449.1
0.010381	0.740275	0.249344	0.619482	449.2
0.010362	0.739844	0.249794	0.619716	449.3
0.010344	0.739412	0.250244	0.619950	449.4
0.010326	0.738981	0.250694	0.620184	449.5
0.010307	0.738548	0.251144	0.620418	449.6
0.010289	0.738116	0.251595	0.620653	449.7
0.010271	0.737683	0.252046	0.620888	449.8
0.010253	0.737250	0.252498	0.621123	449.9
0.010234	0.736816	0.252950	0.621358	450.0
0.010216	0.736382	0.253402	0.621593	450.1
0.010198	0.735947	0.253855	0.621828	450.2
0.010180	0.735513	0.254307	0.622064	450.3
0.010162	0.735078	0.254761	0.622299	450.4
0.010144	0.734642	0.255214	0.622535	450.5
0.010126	0.734206	0.255668	0.622771	450.6
0.010108	0.733770	0.256122	0.623007	450.7
0.010090	0.733334	0.256577	0.623243	450.8
0.010072	0.732897	0.257031	0.623480	450.9
0.010054	0.732460	0.257486	0.623716	451.0
0.010036	0.732022	0.257942	0.623953	451.1
0.010018	0.731584	0.258398	0.624190	451.2
0.010000	0.731146	0.258854	0.624427	451.3
0.009983	0.730707	0.259310	0.624664	451.4
0.009965	0.730268	0.259767	0.624901	451.5
0.009947	0.729829	0.260224	0.625138	451.6
0.009929	0.729389	0.260681	0.625376	451.7
0.009912	0.728949	0.261139	0.625614	451.8
0.009894	0.728509	0.261597	0.625851	451.9
0.009876	0.728068	0.262055	0.626089	452.0
0.009859	0.727627	0.262514	0.626327	452.1
0.009841	0.727186	0.262973	0.626566	452.2
0.009824	0.726744	0.263432	0.626804	452.3
0.009806	0.726302	0.263891	0.627043	452.4
0.009789	0.725860	0.264351	0.627281	452.5
0.009771	0.725417	0.264811	0.627520	452.6
0.009754	0.724974	0.265272	0.627759	452.7
0.009736	0.724531	0.265733	0.627998	452.8
0.009719	0.724087	0.266194	0.628237	452.9
0.009702	0.723643	0.266655	0.628477	453.0
0.009684	0.723199	0.267117	0.628716	453.1
0.009667	0.722754	0.267579	0.628956	453.2
0.009650	0.722309	0.268041	0.629195	453.3
0.009633	0.721864	0.268503	0.629435	453.4
0.009615	0.721418	0.268966	0.629675	453.5
0.009598	0.720972	0.269429	0.629916	453.6
0.009581	0.720526	0.269893	0.630156	453.7
0.009564	0.720079	0.270357	0.630396	453.8
0.009547	0.719632	0.270821	0.630637	453.9
0.009530	0.719185	0.271285	0.630878	454.0
0.009513	0.718738	0.271750	0.631118	454.1
0.009496	0.718290	0.272214	0.631359	454.2
0.009479	0.717842	0.272680	0.631600	454.3
0.009462	0.717393	0.273145	0.631842	454.4
0.009445	0.716944	0.273611	0.632083	454.5
0.009428	0.716495	0.274077	0.632324	454.6
0.009411	0.716046	0.274543	0.632566	454.7
0.009394	0.715596	0.275010	0.632808	454.8
0.009378	0.715146	0.275477	0.633050	454.9
0.009361	0.714695	0.275944	0.633292	455.0
0.009344	0.714245	0.276411	0.633534	455.1
0.009327	0.713794	0.276879	0.633776	455.2
0.009311	0.713342	0.277347	0.634018	455.3
0.009294	0.712891	0.277816	0.634261	455.4
0.009277	0.712439	0.278284	0.634503	455.5
0.009261	0.711986	0.278753	0.634746	455.6
0.009244	0.711534	0.279222	0.634989	455.7
0.009227	0.711081	0.279691	0.635232	455.8
0.009211	0.710628	0.280161	0.635475	455.9
0.009194	0.710175	0.280631	0.635718	456.0
0.009178	0.709721	0.281101	0.635962	456.1
0.009161	0.709267	0.281572	0.636205	456.2
0.009145	0.708813	0.282043	0.636449	456.3
0.009128	0.708358	0.282514	0.636693	456.4
0.009112	0.707903	0.282985	0.636936	456.5
0.009096	0.707448	0.283456	0.637180	456.6
0.009079	0.706992	0.283928	0.637424	456.7
0.009063	0.706537	0.284400	0.637669	456.8
0.009047	0.706081	0.284873	0.637913	456.9
0.009031	0.705624	0.285345	0.638157	457.0
0.009014	0.705168	0.285818	0.638402	457.1
0.008998	0.704711	0.286291	0.638647	457.2
0.008982	0.704253	0.286765	0.638891	457.3
0.008966	0.703796	0.287238	0.639136	457.4
0.008950	0.703338	0.287712	0.639381	457.5
0.008934	0.702880	0.288186	0.639626	457.6
0.008917	0.702422	0.288661	0.639872	457.7
0.008901	0.701963	0.289135	0.640117	457.8
0.008885	0.701504	0.289610	0.640362	457.9
0.008869	0.701045	0.290085	0.640608	458.0
0.008853	0.700586	0.290561	0.640854	458.1
0.008837	0.700126	0.291037	0.641100	458.2
0.008822	0.699666	0.291512	0.641345	458.3
0.008806	0.699206	0.291989	0.641591	458.4
0.008790	0.698745	0.292465	0.641838	458.5
0.008774	0.698284	0.292942	0.642084	458.6
0.008758	0.697823	0.293419	0.642330	458.7
0.008742	0.697362	0.293896	0.642577	458.8
0.008727	0.696900	0.294373	0.642823	458.9
0.008711	0.696438	0.294851	0.643070	459.0
0.008695	0.695976	0.295329	0.643317	459.1
0.008679	0.695514	0.295807	0.643564	459.2
0.008664	0.695051	0.296285	0.643811	459.3
0.008648	0.694588	0.296763	0.644058	459.4
0.008633	0.694125	0.297242	0.644305	459.5
0.008617	0.693662	0.297721	0.644552	459.6
0.008601	0.693198	0.298201	0.644800	459.7
0.008586	0.692734	0.298680	0.645047	459.8
0.008570	0.692270	0.299160	0.645295	459.9
0.008555	0.691805	0.299640	0.645542	460.0
0.008539	0.691341	0.300120	0.645790	460.1
0.008524	0.690876	0.300600	0.646038	460.2
0.008509	0.690410	0.301081	0.646286	460.3
0.008493	0.689945	0.301562	0.646534	460.4
0.008478	0.689479	0.302043	0.646783	460.5
0.008463	0.689013	0.302524	0.647031	460.6
0.008447	0.688547	0.303006	0.647279	460.7
0.008432	0.688081	0.303487	0.647528	460.8
0.008417	0.687614	0.303969	0.647776	460.9
0.008401	0.687147	0.304452	0.648025	461.0
